2.03e+06	4.20036e+06	2.49373e+06	-3.40822e+08	1.82056e+08
2.04e+06	4.13923e+06	2.38506e+06	-3.35863e+08	1.90873e+08
2.05e+06	4.07526e+06	2.27797e+06	-3.30672e+08	1.99563e+08
2.06e+06	4.00849e+06	2.17253e+06	-3.25254e+08	2.08118e+08
2.07e+06	3.93896e+06	2.06881e+06	-3.19613e+08	2.16534e+08
2.08e+06	3.86672e+06	1.9669e+06	-3.1375e+08	2.24803e+08
2.09e+06	3.7918e+06	1.86686e+06	-3.07671e+08	2.3292e+08
2.1e+06	3.71426e+06	1.76877e+06	-3.01379e+08	2.4088e+08
2.11e+06	3.63414e+06	1.67269e+06	-2.94879e+08	2.48676e+08
2.12e+06	3.5515e+06	1.5787e+06	-2.88174e+08	2.56302e+08
2.13e+06	3.4664e+06	1.48687e+06	-2.81268e+08	2.63754e+08
2.14e+06	3.37889e+06	1.39725e+06	-2.74168e+08	2.71025e+08
2.15e+06	3.28902e+06	1.30992e+06	-2.66876e+08	2.78111e+08
2.16e+06	3.19686e+06	1.22494e+06	-2.59398e+08	2.85007e+08
2.17e+06	3.10247e+06	1.14237e+06	-2.51739e+08	2.91707e+08
2.18e+06	3.00592e+06	1.06227e+06	-2.43904e+08	2.98206e+08
2.19e+06	2.90725e+06	984707	-2.35898e+08	3.045e+08
2.2e+06	2.80656e+06	909730	-2.27728e+08	3.10583e+08
2.21e+06	2.70389e+06	837395	-2.19397e+08	3.16453e+08
2.22e+06	2.59932e+06	767758	-2.10913e+08	3.22103e+08
2.23e+06	2.49293e+06	700870	-2.0228e+08	3.27531e+08
2.24e+06	2.38479e+06	636779	-1.93505e+08	3.32731e+08
2.25e+06	2.27497e+06	575535	-1.84594e+08	3.377e+08
2.26e+06	2.16354e+06	517181	-1.75553e+08	3.42435e+08
2.27e+06	2.05059e+06	461763	-1.66388e+08	3.46932e+08
2.28e+06	1.9362e+06	409322	-1.57106e+08	3.51187e+08
2.29e+06	1.82043e+06	359896	-1.47712e+08	3.55198e+08
2.3e+06	1.70338e+06	313522	-1.38215e+08	3.5896e+08
2.31e+06	1.58513e+06	270236	-1.28619e+08	3.62473e+08
2.32e+06	1.46575e+06	230071	-1.18933e+08	3.65732e+08
2.33e+06	1.34533e+06	193055	-1.09162e+08	3.68735e+08
2.34e+06	1.22397e+06	159218	-9.93142e+07	3.71481e+08
2.35e+06	1.10173e+06	128584	-8.93959e+07	3.73966e+08
2.36e+06	978714	101178	-7.94142e+07	3.7619e+08
2.37e+06	855004	77018.4	-6.93761e+07	3.78151e+08
2.38e+06	730687	56124.8	-5.92889e+07	3.79846e+08
2.39e+06	605851	38512.8	-4.91595e+07	3.81275e+08
2.4e+06	480585	24195.8	-3.89953e+07	3.82437e+08
2.41e+06	354978	13184.4	-2.88034e+07	3.8333e+08
2.42e+06	229119	5487.12	-1.8591e+07	3.83955e+08
2.43e+06	103097	1109.74	-8.36541e+06	3.8431e+08
2.44e+06	-22998.4	55.5885	1.86612e+06	3.84395e+08
2.45e+06	-149077	2325.46	1.20963e+07	3.84211e+08
2.46e+06	-275050	7917.64	2.23179e+07	3.83758e+08
2.47e+06	-400828	16827.9	3.25237e+07	3.83035e+08
2.48e+06	-526321	29049.5	4.27063e+07	3.82043e+08
2.49e+06	-651440	44573.2	5.28587e+07	3.80783e+08
2.5e+06	-776097	63387.2	6.29735e+07	3.79257e+08
2.51e+06	-900203	85477.3	7.30436e+07	3.77464e+08
2.52e+06	-1.02367e+06	110827	8.30619e+07	3.75407e+08
2.53e+06	-1.14641e+06	139417	9.30213e+07	3.73088e+08
2.54e+06	-1.26834e+06	171225	1.02915e+08	3.70507e+08
2.55e+06	-1.38937e+06	206228	1.12735e+08	3.67666e+08
2.56e+06	-1.50942e+06	244400	1.22476e+08	3.64569e+08
2.57e+06	-1.62839e+06	285711	1.3213e+08	3.61217e+08
2.58e+06	-1.74622e+06	330130	1.41691e+08	3.57613e+08
2.59e+06	-1.86281e+06	377625	1.51151e+08	3.53759e+08
2.6e+06	-1.97809e+06	428159	1.60504e+08	3.49659e+08
2.61e+06	-2.09196e+06	481695	1.69745e+08	3.45315e+08
2.62e+06	-2.20437e+06	538193	1.78865e+08	3.4073e+08
2.63e+06	-2.31521e+06	597610	1.8786e+08	3.35909e+08
2.64e+06	-2.42443e+06	659902	1.96722e+08	3.30855e+08
2.65e+06	-2.53195e+06	725023	2.05445e+08	3.25571e+08
2.66e+06	-2.63768e+06	792924	2.14025e+08	3.20061e+08
2.67e+06	-2.74156e+06	863556	2.22453e+08	3.1433e+08
2.68e+06	-2.84351e+06	936865	2.30726e+08	3.08382e+08
2.69e+06	-2.94347e+06	1.0128e+06	2.38837e+08	3.0222e+08
2.7e+06	-3.04138e+06	1.0913e+06	2.46781e+08	2.95851e+08
2.71e+06	-3.13715e+06	1.17231e+06	2.54552e+08	2.89277e+08
2.72e+06	-3.23073e+06	1.25577e+06	2.62146e+08	2.82505e+08
2.73e+06	-3.32206e+06	1.34162e+06	2.69556e+08	2.75539e+08
2.74e+06	-3.41107e+06	1.42979e+06	2.76779e+08	2.68385e+08
2.75e+06	-3.49771e+06	1.52023e+06	2.83809e+08	2.61046e+08
2.76e+06	-3.58192e+06	1.61287e+06	2.90642e+08	2.5353e+08
2.77e+06	-3.66364e+06	1.70763e+06	2.97273e+08	2.45841e+08
2.78e+06	-3.74282e+06	1.80445e+06	3.03697e+08	2.37984e+08
2.79e+06	-3.81941e+06	1.90327e+06	3.09912e+08	2.29966e+08
2.8e+06	-3.89336e+06	2.00401e+06	3.15912e+08	2.21792e+08
2.81e+06	-3.96462e+06	2.10659e+06	3.21694e+08	2.13469e+08
2.82e+06	-4.03314e+06	2.21094e+06	3.27254e+08	2.05001e+08
2.83e+06	-4.09889e+06	2.317e+06	3.3259e+08	1.96395e+08
