6.9e+09	-1.14886e+09	2.14897e+09	1.60044e+10	1.08776e+11	6.27313e+10	1.37446e+11	-2.13113e+11	8.46471e+10	6.42738e+11	-4.41639e+11	1.44908e+12	-5.03885e+10	-1.88152e+12	-2.1475e+12	3.95187e+12	-2.13165e+12
7.2e+09	-4.42298e+08	1.62333e+09	-3.27077e+10	-1.01224e+11	-4.78141e+10	-1.40846e+11	-1.48434e+11	1.74761e+11	6.11303e+11	4.84405e+11	-5.8849e+11	-1.34033e+12	-2.83364e+12	-3.83646e+11	2.93402e+12	-3.39692e+12
7.5e+09	5.78782e+08	6.66603e+08	4.71612e+10	9.80922e+10	3.10698e+10	1.47128e+11	-4.82818e+10	2.23285e+11	-2.84863e+11	7.25216e+11	-9.84949e+11	1.04867e+12	-2.3973e+12	1.56962e+12	1.53267e+12	-4.21796e+12
7.8e+09	3.86933e+08	1.55493e+09	-5.97333e+10	-8.79306e+10	-1.26531e+10	-1.48031e+11	6.22192e+10	2.20928e+11	-7.77774e+11	-6.03733e+10	1.37719e+12	4.34905e+11	-7.90803e+11	2.75859e+12	-6.9082e+10	-4.48723e+12
8.1e+09	2.32133e+08	2.7535e+09	7.24422e+10	8.30247e+10	-4.34116e+09	1.52274e+11	1.58157e+11	1.66835e+11	-1.73221e+11	-7.6029e+11	-1.18614e+11	-1.46118e+12	1.20045e+12	2.60773e+12	-1.66181e+12	-4.16957e+12
8.4e+09	-2.34346e+08	1.8158e+09	-8.327e+10	-6.69695e+10	2.17823e+10	-1.46707e+11	2.16236e+11	7.17022e+10	6.74754e+11	-3.92055e+11	-1.2843e+12	6.56264e+11	2.60868e+12	1.19145e+12	-3.03734e+12	-3.30669e+12
8.7e+09	-7.87356e+08	8.9506e+08	9.11527e+10	5.74577e+10	-4.01676e+10	1.45226e+11	2.22625e+11	-4.00566e+10	5.725e+11	5.28602e+11	1.14701e+12	8.71338e+11	2.74753e+12	-8.03278e+11	-4.01621e+12	-2.01171e+12
9e+09	3.824e+08	1.37463e+09	-9.87664e+10	-4.10608e+10	5.62409e+10	-1.37969e+11	1.77234e+11	-1.40596e+11	-3.39118e+11	7.02024e+11	3.63975e+11	-1.41855e+12	1.54446e+12	-2.40387e+12	-4.47105e+12	-4.54015e+11
9.3e+09	1.38683e+09	1.6331e+09	1.05544e+11	2.98567e+10	-7.06332e+10	1.32796e+11	8.91699e+10	-2.07272e+11	-7.70138e+11	-1.1903e+11	-1.43582e+12	1.88358e+11	-4.16045e+11	-2.82372e+12	-4.34318e+12	1.16311e+12
9.6e+09	1.69583e+08	1.84904e+09	-1.06969e+11	-1.07587e+10	8.68213e+10	-1.20708e+11	-2.22093e+10	-2.2357e+11	-1.15428e+11	-7.72127e+11	7.81376e+11	1.20454e+12	-2.17163e+12	-1.85402e+12	-3.64979e+12	2.62902e+12
9.9e+09	-6.47788e+08	1.9891e+09	1.07211e+11	-4.35616e+08	-1.01319e+11	1.12743e+11	-1.27817e+11	-1.85616e+11	7.0218e+11	-3.40109e+11	8.06369e+11	-1.22114e+12	-2.85982e+12	2.80761e+10	-2.48165e+12	3.75319e+12
1.02e+10	4.33595e+07	7.43922e+08	-1.06312e+11	1.89981e+10	1.12757e+11	-9.83065e+10	-2.01304e+11	-1.03797e+11	5.31675e+11	5.70444e+11	-1.42096e+12	-3.02545e+11	-2.14711e+12	1.89797e+12	-9.90895e+11	4.38966e+12
1.05e+10	2.65263e+08	1.1474e+08	1.02996e+11	-3.27492e+10	-1.23523e+11	8.43469e+10	-2.26935e+11	3.72097e+09	-3.91276e+11	6.73739e+11	3.24921e+11	1.39657e+12	-3.87137e+11	2.8437e+12	6.28605e+11	4.45585e+12
1.08e+10	2.14643e+08	1.62407e+09	-9.66613e+10	4.92353e+10	1.32805e+11	-6.85059e+10	-1.98494e+11	1.12531e+11	-7.60359e+11	-1.7683e+11	1.15899e+12	-8.85568e+11	1.56154e+12	2.40847e+12	2.16633e+12	3.94299e+12
1.11e+10	1.15246e+08	2.28433e+09	8.93038e+10	-5.83252e+10	-1.3996e+11	5.53423e+10	-1.22791e+11	1.9408e+11	-5.77592e+10	-7.78716e+11	-1.24665e+12	-7.57004e+11	2.75212e+12	8.05053e+11	3.42226e+12	2.91746e+12
1.14e+10	-9.7509e+08	1.35166e+09	-8.04491e+10	7.4429e+10	1.44232e+11	-3.60001e+10	-1.88357e+10	2.28584e+11	7.25572e+11	-2.87226e+11	-1.71706e+11	1.4233e+12	2.6036e+12	-1.18865e+12	4.23266e+12	1.5123e+12
1.17e+10	-1.14203e+09	1.17655e+09	6.71901e+10	-8.22085e+10	-1.49783e+11	2.01543e+10	9.01791e+10	2.09969e+11	4.86946e+11	6.09078e+11	1.38156e+12	-4.52198e+11	1.18344e+12	-2.60029e+12	4.4914e+12	-8.97423e+10
1.2e+10	5.07279e+08	1.4237e+09	-5.50704e+10	9.40036e+10	1.50351e+11	-1.0988e+09	1.79395e+11	1.42294e+11	-4.40769e+11	6.439e+11	-9.30218e+11	-1.12764e+12	-8.16663e+11	-2.73502e+12	4.16402e+12	-1.67985e+12
1.23e+10	8.31818e+08	1.5895e+09	4.26922e+10	-9.77391e+10	-1.48209e+11	-1.45677e+10	2.24749e+11	4.10209e+10	-7.45147e+11	-2.32277e+11	-6.46115e+11	1.28207e+12	-2.41504e+12	-1.5234e+12	3.2927e+12	-3.05027e+12
1.26e+10	-3.93272e+08	2.43327e+09	-2.75315e+10	1.06959e+11	1.45857e+11	3.48525e+10	2.15142e+11	-6.89418e+10	-1.88291e+06	-7.80822e+11	1.44788e+12	3.42249e+10	-2.82629e+12	4.38291e+11	1.9909e+12	-4.02167e+12
1.29e+10	-5.05738e+08	2.25914e+09	1.14534e+10	-1.04859e+11	-1.41755e+11	-4.81402e+10	1.54971e+11	-1.62787e+11	7.45309e+11	-2.32466e+11	-5.12197e+11	-1.37182e+12	-1.85246e+12	2.18677e+12	4.2873e+11	-4.46686e+12
1.32e+10	-6.2429e+07	7.11165e+08	3.44911e+09	1.08654e+11	1.34544e+11	6.63086e+10	5.80122e+10	-2.1827e+11	4.41108e+11	6.43399e+11	-1.04577e+12	9.883e+11	2.54594e+10	2.87021e+12	-1.18953e+12	-4.32761e+12
1.35e+10	1.34117e+08	8.74829e+08	-1.87872e+10	-1.05239e+11	-1.25594e+11	-8.09952e+10	-5.32983e+10	-2.19267e+11	-4.87206e+11	6.09211e+11	1.34831e+12	5.14469e+11	1.89132e+12	2.15999e+12	-2.65229e+12	-3.62239e+12
1.38e+10	7.72354e+08	2.31018e+09	3.46392e+10	1.04858e+11	1.16318e+11	9.74657e+10	-1.51184e+11	-1.65916e+11	-7.25798e+11	-2.86566e+11	-3.51479e+10	-1.46502e+12	2.83917e+12	4.02043e+11	-3.76862e+12	-2.44375e+12
1.41e+10	4.44077e+08	2.20459e+09	-4.77979e+10	-9.41951e+10	-1.02867e+11	-1.06665e+11	-2.13501e+11	-7.35956e+10	5.77744e+10	-7.78692e+11	-1.32135e+12	5.80188e+11	2.40575e+12	-1.55001e+12	-4.39318e+12	-9.45995e+11
1.44e+10	-8.43657e+08	1.49563e+09	6.06201e+10	9.02772e+10	8.92773e+10	1.20963e+11	-2.2544e+11	3.63569e+10	7.6016e+11	-1.76802e+11	1.09194e+12	9.37319e+11	7.97139e+11	-2.74306e+12	-4.44515e+12	6.7532e+11
