555000	-49556.4	2773.76	1.65031e+10	1.4869e+11	1.61214e+10	1.48728e+11
560000	-50001	2823.91	1.66511e+10	1.48673e+11	1.6269e+10	1.48707e+11
565000	-50445.5	2874.51	1.67991e+10	1.48656e+11	1.64167e+10	1.48685e+11
570000	-50890	2925.56	1.69471e+10	1.4864e+11	1.65644e+10	1.48663e+11
575000	-51334.4	2977.05	1.70951e+10	1.48623e+11	1.67122e+10	1.48641e+11
580000	-51778.8	3028.99	1.72431e+10	1.48606e+11	1.686e+10	1.48619e+11
585000	-52223.1	3081.38	1.7391e+10	1.48589e+11	1.70078e+10	1.48597e+11
590000	-52667.4	3134.22	1.75389e+10	1.48571e+11	1.71557e+10	1.48574e+11
595000	-53111.6	3187.51	1.76868e+10	1.48554e+11	1.73037e+10	1.48552e+11
600000	-53555.8	3241.24	1.78347e+10	1.48536e+11	1.74517e+10	1.48529e+11
605000	-53999.9	3295.42	1.79826e+10	1.48519e+11	1.75998e+10	1.48506e+11
610000	-54444	3350.04	1.81304e+10	1.48501e+11	1.77479e+10	1.48483e+11
615000	-54888	3405.12	1.82782e+10	1.48483e+11	1.78961e+10	1.4846e+11
620000	-55332	3460.64	1.8426e+10	1.48464e+11	1.80443e+10	1.48437e+11
625000	-55775.9	3516.61	1.85738e+10	1.48446e+11	1.81926e+10	1.48413e+11
630000	-56219.7	3573.03	1.87216e+10	1.48427e+11	1.83409e+10	1.4839e+11
635000	-56663.5	3629.89	1.88694e+10	1.48409e+11	1.84893e+10	1.48366e+11
640000	-57107.2	3687.2	1.90171e+10	1.4839e+11	1.86377e+10	1.48342e+11
645000	-57550.9	3744.96	1.91648e+10	1.48371e+11	1.87862e+10	1.48318e+11
650000	-57994.5	3803.16	1.93125e+10	1.48352e+11	1.89347e+10	1.48294e+11
655000	-58438.1	3861.81	1.94602e+10	1.48333e+11	1.90832e+10	1.4827e+11
660000	-58881.6	3920.91	1.96078e+10	1.48313e+11	1.92318e+10	1.48246e+11
665000	-59325	3980.46	1.97554e+10	1.48294e+11	1.93805e+10	1.48221e+11
670000	-59768.4	4040.45	1.99031e+10	1.48274e+11	1.95292e+10	1.48196e+11
675000	-60211.7	4100.89	2.00506e+10	1.48254e+11	1.9678e+10	1.48172e+11
680000	-60655	4161.77	2.01982e+10	1.48234e+11	1.98268e+10	1.48147e+11
685000	-61098.2	4223.1	2.03458e+10	1.48214e+11	1.99756e+10	1.48122e+11
690000	-61541.3	4284.88	2.04933e+10	1.48194e+11	2.01245e+10	1.48096e+11
695000	-61984.4	4347.11	2.06408e+10	1.48174e+11	2.02735e+10	1.48071e+11
700000	-62427.4	4409.78	2.07883e+10	1.48153e+11	2.04225e+10	1.48046e+11
705000	-62870.4	4472.9	2.09358e+10	1.48132e+11	2.05715e+10	1.4802e+11
710000	-63313.3	4536.46	2.10832e+10	1.48111e+11	2.07206e+10	1.47994e+11
715000	-63756.1	4600.47	2.12306e+10	1.4809e+11	2.08697e+10	1.47968e+11
720000	-64198.9	4664.93	2.1378e+10	1.48069e+11	2.10189e+10	1.47942e+11
725000	-64641.6	4729.83	2.15254e+10	1.48048e+11	2.11681e+10	1.47916e+11
730000	-65084.2	4795.18	2.16727e+10	1.48027e+11	2.13173e+10	1.4789e+11
735000	-65526.8	4860.97	2.18201e+10	1.48005e+11	2.14666e+10	1.47864e+11
740000	-65969.3	4927.21	2.19674e+10	1.47983e+11	2.1616e+10	1.47837e+11
745000	-66411.7	4993.9	2.21147e+10	1.47961e+11	2.17654e+10	1.47811e+11
750000	-66854.1	5061.03	2.22619e+10	1.47939e+11	2.19148e+10	1.47784e+11
755000	-67296.4	5128.61	2.24092e+10	1.47917e+11	2.20642e+10	1.47757e+11
760000	-67738.6	5196.63	2.25564e+10	1.47895e+11	2.22137e+10	1.4773e+11
765000	-68180.8	5265.1	2.27036e+10	1.47872e+11	2.23633e+10	1.47703e+11
770000	-68622.9	5334.01	2.28508e+10	1.4785e+11	2.25129e+10	1.47676e+11
775000	-69064.9	5403.37	2.29979e+10	1.47827e+11	2.26625e+10	1.47649e+11
780000	-69506.9	5473.18	2.3145e+10	1.47804e+11	2.28122e+10	1.47621e+11
785000	-69948.8	5543.43	2.32921e+10	1.47781e+11	2.29619e+10	1.47594e+11
790000	-70390.6	5614.12	2.34392e+10	1.47758e+11	2.31116e+10	1.47566e+11
795000	-70832.3	5685.26	2.35863e+10	1.47734e+11	2.32614e+10	1.47539e+11
800000	-71274	5756.85	2.37333e+10	1.47711e+11	2.34112e+10	1.47511e+11
